,ORIGIN,DESTINATION,Lane,Corresponding CPT,Scheduled Truck Arrival - 1 date,Scheduled Truck Arrival - 1 time,Pull time 1,Scheduled Truck Arrival - 2 date,Scheduled Truck Arrival - 2 time,LoadingTime,Equipment Type,Carrier,Canceled Load,Business Types,CPT Date,Origin_band,Destination_band,Origin_Start,Origin_End,Destination_Start,Destination_End,Day,Day1,minutes
1013,DPO1,LCY2,DPO1->LCY2,3/22/2024 23:59,3/21/2024,23:30,1:00,3/22/2024,4:45,1:30,DETACHED_TRAILER,AZNG,False,Sample1,3/22/2024,,,,,,,2024-03-21,Thu,1410
1014,DPO1,LCY2,DPO1->LCY2,3/22/2024 23:59,3/22/2024,6:00,7:30,3/22/2024,11:15,1:30,DETACHED_TRAILER,AZNG,False,Sample1,3/22/2024,6:00-9:00,,6:00,9:00,,,2024-03-22,Fri,360
1015,DPO1,LCY2,DPO1->LCY2,3/22/2024 23:59,3/22/2024,6:30,8:00,3/22/2024,11:45,1:30,DETACHED_TRAILER,AZNG,False,Sample1,3/22/2024,6:00-9:00,,6:00,9:00,,,2024-03-22,Fri,390
1016,DPO1,LCY2,DPO1->LCY2,3/22/2024 23:59,3/22/2024,21:30,23:00,3/23/2024,2:45,1:30,DETACHED_TRAILER,AZNG,False,Sample1,3/22/2024,,,,,,,2024-03-22,Fri,1290
1017,DPO1,LCY2,DPO1->LCY2,3/22/2024 23:59,3/22/2024,22:00,23:30,3/23/2024,3:15,1:30,DETACHED_TRAILER,AZNG,False,Sample1,3/22/2024,,,,,,,2024-03-22,Fri,1320
1018,DPO1,LCY2,DPO1->LCY2,3/23/2024 23:59,3/22/2024,22:30,0:00,3/23/2024,3:45,1:30,DETACHED_TRAILER,AZNG,False,Sample1,3/23/2024,,,,,,,2024-03-22,Fri,1350
1019,DPO1,LCY2,DPO1->LCY2,3/23/2024 23:59,3/22/2024,23:00,0:30,3/23/2024,4:15,1:30,DETACHED_TRAILER,AZNG,False,Sample1,3/23/2024,,,,,,,2024-03-22,Fri,1380
1020,DPO1,LCY2,DPO1->LCY2,3/23/2024 23:59,3/23/2024,6:00,7:30,3/23/2024,11:15,1:30,DETACHED_TRAILER,AZNG,False,Sample1,3/23/2024,6:00-9:00,,6:00,9:00,,,2024-03-23,Sat,360
1021,DPO1,LCY2,DPO1->LCY2,3/23/2024 23:59,3/23/2024,21:00,22:30,3/24/2024,2:15,1:30,DETACHED_TRAILER,AZNG,False,Sample1,3/23/2024,,,,,,,2024-03-23,Sat,1260
1022,DPO1,LCY2,DPO1->LCY2,3/23/2024 23:59,3/23/2024,22:00,23:30,3/24/2024,3:15,1:30,DETACHED_TRAILER,AZNG,False,Sample1,3/23/2024,,,,,,,2024-03-23,Sat,1320
1023,DPO1,LCY2,DPO1->LCY2,3/24/2024 23:59,3/23/2024,22:30,0:00,3/24/2024,3:45,1:30,DETACHED_TRAILER,AZNG,False,Sample1,3/24/2024,,,,,,,2024-03-23,Sat,1350
1024,DPO1,LCY2,DPO1->LCY2,3/24/2024 23:59,3/23/2024,23:00,0:30,3/24/2024,4:15,1:30,DETACHED_TRAILER,AZNG,False,Sample1,3/24/2024,,,,,,,2024-03-23,Sat,1380
1025,DPO1,LCY2,DPO1->LCY2,3/24/2024 23:59,3/23/2024,23:30,1:00,3/24/2024,4:45,1:30,DETACHED_TRAILER,AZNG,False,Sample1,3/24/2024,,,,,,,2024-03-23,Sat,1410
1026,DPO1,LCY2,DPO1->LCY2,3/24/2024 23:59,3/24/2024,6:00,7:30,3/24/2024,11:15,1:30,DETACHED_TRAILER,AZNG,False,Sample1,3/24/2024,6:00-9:00,,6:00,9:00,,,2024-03-24,Sun,360
1027,DPO1,LCY2,DPO1->LCY2,3/24/2024 23:59,3/24/2024,6:30,8:00,3/24/2024,11:45,1:30,DETACHED_TRAILER,AZNG,False,Sample1,3/24/2024,6:00-9:00,,6:00,9:00,,,2024-03-24,Sun,390
1028,DIG1,EMA2,DIG1->EMA2,3/21/2024 23:59,3/21/2024,7:00,8:30,3/21/2024,13:09,1:30,DETACHED_TRAILER,AZNG,False,Sample1,3/21/2024,6:00-9:00,,6:00,9:00,,,2024-03-21,Thu,420
1029,DIG1,EMA2,DIG1->EMA2,3/22/2024 23:59,3/22/2024,7:00,8:30,3/22/2024,13:09,1:30,DETACHED_TRAILER,AZNG,False,Sample1,3/22/2024,6:00-9:00,,6:00,9:00,,,2024-03-22,Fri,420
1030,DBI5,SNG1,DBI5->SNG1,3/18/2024 23:59,3/18/2024,12:00,13:30,3/18/2024,14:48,1:30,DETACHED_TRAILER,AZNG,False,Sample1,3/18/2024,4:00-14:00,,4:00,14:00,,,2024-03-18,Mon,720
1031,DBI5,SNG1,DBI5->SNG1,3/19/2024 23:59,3/19/2024,12:00,13:30,3/19/2024,14:48,1:30,DETACHED_TRAILER,AZNG,False,Sample1,3/19/2024,4:00-14:00,,4:00,14:00,,,2024-03-19,Tue,720
1032,DBI5,SNG1,DBI5->SNG1,3/19/2024 23:59,3/19/2024,13:00,14:30,3/19/2024,15:48,1:30,DETACHED_TRAILER,AZNG,False,Sample1,3/19/2024,4:00-14:00,13:00-16:00,4:00,14:00,13:00,16:00,2024-03-19,Tue,780
1033,DBI5,SNG1,DBI5->SNG1,3/20/2024 23:59,3/20/2024,12:00,13:30,3/20/2024,14:48,1:30,DETACHED_TRAILER,AZNG,False,Sample1,3/20/2024,4:00-14:00,,4:00,14:00,,,2024-03-20,Wed,720
1034,DBI5,SNG1,DBI5->SNG1,3/20/2024 23:59,3/20/2024,12:30,14:00,3/20/2024,15:18,1:30,DETACHED_TRAILER,AZNG,False,Sample1,3/20/2024,4:00-14:00,,4:00,14:00,,,2024-03-20,Wed,750
1035,DBI5,SNG1,DBI5->SNG1,3/21/2024 23:59,3/21/2024,12:00,13:30,3/21/2024,14:48,1:30,DETACHED_TRAILER,AZNG,False,Sample1,3/21/2024,4:00-14:00,,4:00,14:00,,,2024-03-21,Thu,720
1036,DBI5,SNG1,DBI5->SNG1,3/21/2024 23:59,3/21/2024,13:00,14:30,3/21/2024,15:48,1:30,DETACHED_TRAILER,AZNG,False,Sample1,3/21/2024,4:00-14:00,13:00-16:00,4:00,14:00,13:00,16:00,2024-03-21,Thu,780
1037,DBI5,SNG1,DBI5->SNG1,3/22/2024 23:59,3/22/2024,12:00,13:30,3/22/2024,14:48,1:30,DETACHED_TRAILER,AZNG,False,Sample1,3/22/2024,4:00-14:00,,4:00,14:00,,,2024-03-22,Fri,720
1038,DBI5,SNG1,DBI5->SNG1,3/22/2024 23:59,3/22/2024,12:30,14:00,3/22/2024,15:18,1:30,DETACHED_TRAILER,AZNG,False,Sample1,3/22/2024,4:00-14:00,,4:00,14:00,,,2024-03-22,Fri,750
1039,DBI5,SNG1,DBI5->SNG1,3/23/2024 23:59,3/23/2024,12:30,14:00,3/23/2024,15:18,1:30,DETACHED_TRAILER,AZNG,False,Sample1,3/23/2024,4:00-14:00,,4:00,14:00,,,2024-03-23,Sat,750
1040,DBI5,SNG1,DBI5->SNG1,3/24/2024 23:59,3/24/2024,12:00,13:30,3/24/2024,14:48,1:30,DETACHED_TRAILER,AZNG,False,Sample1,3/24/2024,4:00-14:00,,4:00,14:00,,,2024-03-24,Sun,720
1041,DBI5,SNG1,DBI5->SNG1,3/24/2024 23:59,3/24/2024,13:00,14:30,3/24/2024,15:48,1:30,DETACHED_TRAILER,AZNG,False,Sample1,3/24/2024,4:00-14:00,13:00-16:00,4:00,14:00,13:00,16:00,2024-03-24,Sun,780
1042,DLS4,MME1,DLS4->MME1,3/19/2024 23:59,3/19/2024,4:00,5:30,3/19/2024,8:01,1:30,DETACHED_TRAILER,AZNG,False,Sample1,3/19/2024,2:00-15:00,0:15-13:00,2:00,15:00,0:15,13:00,2024-03-19,Tue,240
1043,DPR1,MAN3,DPR1->MAN3,3/18/2024 23:59,3/18/2024,0:00,1:30,3/18/2024,2:33,1:30,DETACHED_TRAILER,AZNG,False,Sample1,3/18/2024,0:00-1:00,0:00-5:00,0:00,1:00,0:00,5:00,2024-03-18,Mon,0
1044,DPR1,MAN3,DPR1->MAN3,3/18/2024 23:59,3/18/2024,0:30,2:00,3/18/2024,3:03,1:30,DETACHED_TRAILER,AZNG,False,Sample1,3/18/2024,0:00-1:00,0:00-5:00,0:00,1:00,0:00,5:00,2024-03-18,Mon,30
1045,DPR1,MAN3,DPR1->MAN3,3/18/2024 23:59,3/18/2024,18:30,20:00,3/18/2024,21:03,1:30,DETACHED_TRAILER,AZNG,False,Sample1,3/18/2024,17:00-19:00,,17:00,19:00,,,2024-03-18,Mon,1110
1046,DPR1,MAN3,DPR1->MAN3,3/18/2024 23:59,3/18/2024,20:30,22:00,3/18/2024,23:03,1:30,DETACHED_TRAILER,AZNG,False,Sample1,3/18/2024,20:00-21:00,,20:00,21:00,,,2024-03-18,Mon,1230
1047,DPR1,MAN3,DPR1->MAN3,3/18/2024 23:59,3/18/2024,22:00,23:30,3/19/2024,0:33,1:30,DETACHED_TRAILER,AZNG,False,Sample1,3/18/2024,,,,,,,2024-03-18,Mon,1320
1048,DPR1,MAN3,DPR1->MAN3,3/19/2024 23:59,3/18/2024,22:30,0:00,3/19/2024,1:03,1:30,DETACHED_TRAILER,AZNG,False,Sample1,3/19/2024,,,,,,,2024-03-18,Mon,1350
1049,DPR1,MAN3,DPR1->MAN3,3/19/2024 23:59,3/18/2024,23:30,1:00,3/19/2024,2:03,1:30,DETACHED_TRAILER,AZNG,False,Sample1,3/19/2024,,,,,,,2024-03-18,Mon,1410
1050,DPR1,MAN3,DPR1->MAN3,3/19/2024 23:59,3/19/2024,0:30,2:00,3/19/2024,3:03,1:30,DETACHED_TRAILER,AZNG,False,Sample1,3/19/2024,0:00-1:00,0:00-5:00,0:00,1:00,0:00,5:00,2024-03-19,Tue,30
1051,DPR1,MAN3,DPR1->MAN3,3/19/2024 23:59,3/19/2024,2:00,3:30,3/19/2024,4:33,1:30,DETACHED_TRAILER,AZNG,False,Sample1,3/19/2024,2:00-8:00,0:00-5:00,2:00,8:00,0:00,5:00,2024-03-19,Tue,120
1052,DPR1,MAN3,DPR1->MAN3,3/19/2024 23:59,3/19/2024,18:30,20:00,3/19/2024,21:03,1:30,DETACHED_TRAILER,AZNG,False,Sample1,3/19/2024,17:00-19:00,,17:00,19:00,,,2024-03-19,Tue,1110
1053,DPR1,MAN3,DPR1->MAN3,3/19/2024 23:59,3/19/2024,22:00,23:30,3/20/2024,0:33,1:30,DETACHED_TRAILER,AZNG,False,Sample1,3/19/2024,,,,,,,2024-03-19,Tue,1320
1054,DPR1,MAN3,DPR1->MAN3,3/20/2024 23:59,3/20/2024,0:00,1:30,3/20/2024,2:33,1:30,DETACHED_TRAILER,AZNG,False,Sample1,3/20/2024,0:00-1:00,0:00-5:00,0:00,1:00,0:00,5:00,2024-03-20,Wed,0
1055,DPR1,MAN3,DPR1->MAN3,3/20/2024 23:59,3/20/2024,2:00,3:30,3/20/2024,4:33,1:30,DETACHED_TRAILER,AZNG,False,Sample1,3/20/2024,2:00-8:00,0:00-5:00,2:00,8:00,0:00,5:00,2024-03-20,Wed,120
1056,DPR1,MAN3,DPR1->MAN3,3/20/2024 23:59,3/20/2024,18:30,20:00,3/20/2024,21:03,1:30,DETACHED_TRAILER,AZNG,False,Sample1,3/20/2024,17:00-19:00,,17:00,19:00,,,2024-03-20,Wed,1110
1057,DPR1,MAN3,DPR1->MAN3,3/21/2024 23:59,3/20/2024,22:30,0:00,3/21/2024,1:03,1:30,DETACHED_TRAILER,AZNG,False,Sample1,3/21/2024,,,,,,,2024-03-20,Wed,1350
1058,DPR1,MAN3,DPR1->MAN3,3/21/2024 23:59,3/20/2024,23:30,1:00,3/21/2024,2:03,1:30,DETACHED_TRAILER,AZNG,False,Sample1,3/21/2024,,,,,,,2024-03-20,Wed,1410
1059,DPR1,MAN3,DPR1->MAN3,3/21/2024 23:59,3/21/2024,2:00,3:30,3/21/2024,4:33,1:30,DETACHED_TRAILER,AZNG,False,Sample1,3/21/2024,2:00-8:00,0:00-5:00,2:00,8:00,0:00,5:00,2024-03-21,Thu,120
1060,DPR1,MAN3,DPR1->MAN3,3/21/2024 23:59,3/21/2024,6:00,7:30,3/21/2024,8:33,1:30,DETACHED_TRAILER,AZNG,False,Sample1,3/21/2024,2:00-8:00,,2:00,8:00,,,2024-03-21,Thu,360
1061,DPR1,MAN3,DPR1->MAN3,3/21/2024 23:59,3/21/2024,6:30,8:00,3/21/2024,9:03,1:30,DETACHED_TRAILER,AZNG,False,Sample1,3/21/2024,2:00-8:00,,2:00,8:00,,,2024-03-21,Thu,390
1062,DPR1,MAN3,DPR1->MAN3,3/21/2024 23:59,3/21/2024,18:30,20:00,3/21/2024,21:03,1:30,DETACHED_TRAILER,AZNG,False,Sample1,3/21/2024,17:00-19:00,,17:00,19:00,,,2024-03-21,Thu,1110
1063,DPR1,MAN3,DPR1->MAN3,3/21/2024 23:59,3/21/2024,22:00,23:30,3/22/2024,0:33,1:30,DETACHED_TRAILER,AZNG,False,Sample1,3/21/2024,,,,,,,2024-03-21,Thu,1320
1064,DPR1,MAN3,DPR1->MAN3,3/22/2024 23:59,3/21/2024,22:30,0:00,3/22/2024,1:03,1:30,DETACHED_TRAILER,AZNG,False,Sample1,3/22/2024,,,,,,,2024-03-21,Thu,1350
1065,DPR1,MAN3,DPR1->MAN3,3/22/2024 23:59,3/21/2024,23:30,1:00,3/22/2024,2:03,1:30,DETACHED_TRAILER,AZNG,False,Sample1,3/22/2024,,,,,,,2024-03-21,Thu,1410
1066,DPR1,MAN3,DPR1->MAN3,3/22/2024 23:59,3/22/2024,2:00,3:30,3/22/2024,4:33,1:30,DETACHED_TRAILER,AZNG,False,Sample1,3/22/2024,2:00-8:00,0:00-5:00,2:00,8:00,0:00,5:00,2024-03-22,Fri,120
1067,DPR1,MAN3,DPR1->MAN3,3/22/2024 23:59,3/22/2024,6:00,7:30,3/22/2024,8:33,1:30,DETACHED_TRAILER,AZNG,False,Sample1,3/22/2024,2:00-8:00,,2:00,8:00,,,2024-03-22,Fri,360
1068,DPR1,MAN3,DPR1->MAN3,3/22/2024 23:59,3/22/2024,18:30,20:00,3/22/2024,21:03,1:30,DETACHED_TRAILER,AZNG,False,Sample1,3/22/2024,17:00-19:00,,17:00,19:00,,,2024-03-22,Fri,1110
1069,DPR1,MAN3,DPR1->MAN3,3/23/2024 23:59,3/22/2024,22:30,0:00,3/23/2024,1:03,1:30,DETACHED_TRAILER,AZNG,False,Sample1,3/23/2024,,,,,,,2024-03-22,Fri,1350
1070,DPR1,MAN3,DPR1->MAN3,3/23/2024 23:59,3/22/2024,23:30,1:00,3/23/2024,2:03,1:30,DETACHED_TRAILER,AZNG,False,Sample1,3/23/2024,,,,,,,2024-03-22,Fri,1410
1071,DPR1,MAN3,DPR1->MAN3,3/23/2024 23:59,3/23/2024,6:00,7:30,3/23/2024,8:33,1:30,DETACHED_TRAILER,AZNG,False,Sample1,3/23/2024,2:00-8:00,,2:00,8:00,,,2024-03-23,Sat,360
1072,DPR1,MAN3,DPR1->MAN3,3/23/2024 23:59,3/23/2024,18:30,20:00,3/23/2024,21:03,1:30,DETACHED_TRAILER,AZNG,False,Sample1,3/23/2024,17:00-19:00,,17:00,19:00,,,2024-03-23,Sat,1110
1073,DPR1,MAN3,DPR1->MAN3,3/23/2024 23:59,3/23/2024,22:00,23:30,3/24/2024,0:33,1:30,DETACHED_TRAILER,AZNG,False,Sample1,3/23/2024,,,,,,,2024-03-23,Sat,1320
1074,DPR1,MAN3,DPR1->MAN3,3/24/2024 23:59,3/23/2024,23:30,1:00,3/24/2024,2:03,1:30,DETACHED_TRAILER,AZNG,False,Sample1,3/24/2024,,,,,,,2024-03-23,Sat,1410
1075,DPR1,MAN3,DPR1->MAN3,3/24/2024 23:59,3/24/2024,2:00,3:30,3/24/2024,4:33,1:30,DETACHED_TRAILER,AZNG,False,Sample1,3/24/2024,2:00-8:00,0:00-5:00,2:00,8:00,0:00,5:00,2024-03-24,Sun,120
1076,DPR1,MAN3,DPR1->MAN3,3/24/2024 23:59,3/24/2024,7:00,8:30,3/24/2024,9:33,1:30,DETACHED_TRAILER,AZNG,False,Sample1,3/24/2024,2:00-8:00,,2:00,8:00,,,2024-03-24,Sun,420
1077,DPR1,MAN3,DPR1->MAN3,3/24/2024 23:59,3/24/2024,20:30,22:00,3/24/2024,23:03,1:30,DETACHED_TRAILER,AZNG,False,Sample1,3/24/2024,20:00-21:00,,20:00,21:00,,,2024-03-24,Sun,1230
1078,DPR1,MAN3,DPR1->MAN3,3/24/2024 23:59,3/24/2024,22:00,23:30,3/25/2024,0:33,1:30,DETACHED_TRAILER,AZNG,False,Sample1,3/24/2024,,,,,,,2024-03-24,Sun,1320
1079,DXG1,MME2,DXG1->MME2,3/18/2024 23:59,3/18/2024,16:00,17:30,3/18/2024,22:25,1:30,DETACHED_TRAILER,AZNG,False,Sample1,3/18/2024,,8:00-16:00,,,8:00,16:00,2024-03-18,Mon,960
1080,DXG1,MME2,DXG1->MME2,3/18/2024 23:59,3/18/2024,22:00,23:30,3/19/2024,4:25,1:30,DETACHED_TRAILER,AZNG,False,Sample1,3/18/2024,,,,,,,2024-03-18,Mon,1320
1081,DXG1,MME2,DXG1->MME2,3/19/2024 23:59,3/19/2024,2:00,3:30,3/19/2024,8:25,1:30,DETACHED_TRAILER,AZNG,False,Sample1,3/19/2024,0:00-9:00,2:00-3:00,0:00,9:00,2:00,3:00,2024-03-19,Tue,120
1082,DXG1,MME2,DXG1->MME2,3/19/2024 23:59,3/19/2024,7:00,8:30,3/19/2024,13:25,1:30,DETACHED_TRAILER,AZNG,False,Sample1,3/19/2024,0:00-9:00,,0:00,9:00,,,2024-03-19,Tue,420
1083,DXG1,MME2,DXG1->MME2,3/19/2024 23:59,3/19/2024,16:30,18:00,3/19/2024,22:55,1:30,DETACHED_TRAILER,AZNG,False,Sample1,3/19/2024,,,,,,,2024-03-19,Tue,990
1084,DXG1,MME2,DXG1->MME2,3/19/2024 23:59,3/19/2024,17:00,18:30,3/19/2024,23:25,1:30,DETACHED_TRAILER,AZNG,False,Sample1,3/19/2024,,,,,,,2024-03-19,Tue,1020
1085,DXG1,MME2,DXG1->MME2,3/20/2024 23:59,3/20/2024,2:00,3:30,3/20/2024,8:25,1:30,DETACHED_TRAILER,AZNG,False,Sample1,3/20/2024,0:00-9:00,2:00-3:00,0:00,9:00,2:00,3:00,2024-03-20,Wed,120
1086,DXG1,MME2,DXG1->MME2,3/20/2024 23:59,3/20/2024,7:00,8:30,3/20/2024,13:25,1:30,DETACHED_TRAILER,AZNG,False,Sample1,3/20/2024,0:00-9:00,,0:00,9:00,,,2024-03-20,Wed,420
1087,DXG1,MME2,DXG1->MME2,3/20/2024 23:59,3/20/2024,16:30,18:00,3/20/2024,22:55,1:30,DETACHED_TRAILER,AZNG,False,Sample1,3/20/2024,,,,,,,2024-03-20,Wed,990
1088,DXG1,MME2,DXG1->MME2,3/20/2024 23:59,3/20/2024,17:00,18:30,3/20/2024,23:25,1:30,DETACHED_TRAILER,AZNG,False,Sample1,3/20/2024,,,,,,,2024-03-20,Wed,1020
1089,DXG1,MME2,DXG1->MME2,3/21/2024 23:59,3/21/2024,7:00,8:30,3/21/2024,13:25,1:30,DETACHED_TRAILER,AZNG,False,Sample1,3/21/2024,0:00-9:00,,0:00,9:00,,,2024-03-21,Thu,420
1090,DXG1,MME2,DXG1->MME2,3/21/2024 23:59,3/21/2024,16:30,18:00,3/21/2024,22:55,1:30,DETACHED_TRAILER,AZNG,False,Sample1,3/21/2024,,,,,,,2024-03-21,Thu,990
1091,DXG1,MME2,DXG1->MME2,3/21/2024 23:59,3/21/2024,17:00,18:30,3/21/2024,23:25,1:30,DETACHED_TRAILER,AZNG,False,Sample1,3/21/2024,,,,,,,2024-03-21,Thu,1020
1092,DXG1,MME2,DXG1->MME2,3/22/2024 23:59,3/22/2024,2:00,3:30,3/22/2024,8:25,1:30,DETACHED_TRAILER,AZNG,False,Sample1,3/22/2024,0:00-9:00,2:00-3:00,0:00,9:00,2:00,3:00,2024-03-22,Fri,120
1093,DXG1,MME2,DXG1->MME2,3/22/2024 23:59,3/22/2024,7:00,8:30,3/22/2024,13:25,1:30,DETACHED_TRAILER,AZNG,False,Sample1,3/22/2024,0:00-9:00,,0:00,9:00,,,2024-03-22,Fri,420
1094,DXG1,MME2,DXG1->MME2,3/22/2024 23:59,3/22/2024,17:00,18:30,3/22/2024,23:25,1:30,DETACHED_TRAILER,AZNG,False,Sample1,3/22/2024,,,,,,,2024-03-22,Fri,1020
1095,DXG1,MME2,DXG1->MME2,3/23/2024 23:59,3/22/2024,22:30,0:00,3/23/2024,4:55,1:30,DETACHED_TRAILER,AZNG,False,Sample1,3/23/2024,,,,,,,2024-03-22,Fri,1350
1096,DXG1,MME2,DXG1->MME2,3/23/2024 23:59,3/23/2024,7:00,8:30,3/23/2024,13:25,1:30,DETACHED_TRAILER,AZNG,False,Sample1,3/23/2024,0:00-9:00,,0:00,9:00,,,2024-03-23,Sat,420
1097,DXG1,MME2,DXG1->MME2,3/23/2024 23:59,3/23/2024,16:00,17:30,3/23/2024,22:25,1:30,DETACHED_TRAILER,AZNG,False,Sample1,3/23/2024,,8:00-16:00,,,8:00,16:00,2024-03-23,Sat,960
1098,DXG1,MME2,DXG1->MME2,3/23/2024 23:59,3/23/2024,17:00,18:30,3/23/2024,23:25,1:30,DETACHED_TRAILER,AZNG,False,Sample1,3/23/2024,,,,,,,2024-03-23,Sat,1020
1099,DXG1,MME2,DXG1->MME2,3/24/2024 23:59,3/24/2024,2:00,3:30,3/24/2024,8:25,1:30,DETACHED_TRAILER,AZNG,False,Sample1,3/24/2024,0:00-9:00,2:00-3:00,0:00,9:00,2:00,3:00,2024-03-24,Sun,120
1100,DXG1,MME2,DXG1->MME2,3/24/2024 23:59,3/24/2024,7:00,8:30,3/24/2024,13:25,1:30,DETACHED_TRAILER,AZNG,False,Sample1,3/24/2024,0:00-9:00,,0:00,9:00,,,2024-03-24,Sun,420
1101,DXG1,MME2,DXG1->MME2,3/24/2024 23:59,3/24/2024,16:30,18:00,3/24/2024,22:55,1:30,DETACHED_TRAILER,AZNG,False,Sample1,3/24/2024,,,,,,,2024-03-24,Sun,990
1102,DXG1,MME2,DXG1->MME2,3/24/2024 23:59,3/24/2024,18:00,19:30,3/25/2024,0:25,1:30,DETACHED_TRAILER,AZNG,False,Sample1,3/24/2024,,,,,,,2024-03-24,Sun,1080
1103,DCE1,MAN8,DCE1->MAN8,3/19/2024 23:59,3/19/2024,16:00,17:30,3/19/2024,19:06,1:30,DETACHED_TRAILER,AZNG,False,Sample1,3/19/2024,16:00-17:00,14:00-20:00,16:00,17:00,14:00,20:00,2024-03-19,Tue,960
1104,DCE1,MAN8,DCE1->MAN8,3/20/2024 23:59,3/20/2024,16:00,17:30,3/20/2024,19:06,1:30,DETACHED_TRAILER,AZNG,False,Sample1,3/20/2024,16:00-17:00,14:00-20:00,16:00,17:00,14:00,20:00,2024-03-20,Wed,960
1105,DCE1,MAN8,DCE1->MAN8,3/21/2024 23:59,3/21/2024,16:00,17:30,3/21/2024,19:06,1:30,DETACHED_TRAILER,AZNG,False,Sample1,3/21/2024,16:00-17:00,14:00-20:00,16:00,17:00,14:00,20:00,2024-03-21,Thu,960
1106,DCE1,MAN8,DCE1->MAN8,3/22/2024 23:59,3/22/2024,16:00,17:30,3/22/2024,19:06,1:30,DETACHED_TRAILER,AZNG,False,Sample1,3/22/2024,16:00-17:00,14:00-20:00,16:00,17:00,14:00,20:00,2024-03-22,Fri,960
1107,DCE1,MAN8,DCE1->MAN8,3/24/2024 23:59,3/24/2024,16:00,17:30,3/24/2024,19:06,1:30,DETACHED_TRAILER,AZNG,False,Sample1,3/24/2024,16:00-17:00,14:00-20:00,16:00,17:00,14:00,20:00,2024-03-24,Sun,960
1108,DLS4,MAN2,DLS4->MAN2,3/20/2024 23:59,3/20/2024,13:00,14:30,3/20/2024,16:43,1:30,DETACHED_TRAILER,AZNG,False,Sample1,3/20/2024,2:00-15:00,9:00-18:00,2:00,15:00,9:00,18:00,2024-03-20,Wed,780
1109,DLS4,MAN2,DLS4->MAN2,3/21/2024 23:59,3/21/2024,11:00,12:30,3/21/2024,14:43,1:30,DETACHED_TRAILER,AZNG,False,Sample1,3/21/2024,2:00-15:00,9:00-18:00,2:00,15:00,9:00,18:00,2024-03-21,Thu,660
1110,DLS4,MAN2,DLS4->MAN2,3/21/2024 23:59,3/21/2024,12:00,13:30,3/21/2024,15:43,1:30,DETACHED_TRAILER,AZNG,False,Sample1,3/21/2024,2:00-15:00,9:00-18:00,2:00,15:00,9:00,18:00,2024-03-21,Thu,720
1111,DLS4,MAN2,DLS4->MAN2,3/21/2024 23:59,3/21/2024,13:00,14:30,3/21/2024,16:43,1:30,DETACHED_TRAILER,AZNG,False,Sample1,3/21/2024,2:00-15:00,9:00-18:00,2:00,15:00,9:00,18:00,2024-03-21,Thu,780
1112,DLS4,MAN2,DLS4->MAN2,3/22/2024 23:59,3/22/2024,11:00,12:30,3/22/2024,14:43,1:30,DETACHED_TRAILER,AZNG,False,Sample1,3/22/2024,2:00-15:00,9:00-18:00,2:00,15:00,9:00,18:00,2024-03-22,Fri,660
1113,DLS4,MAN2,DLS4->MAN2,3/24/2024 23:59,3/24/2024,12:00,13:30,3/24/2024,15:43,1:30,DETACHED_TRAILER,AZNG,False,Sample1,3/24/2024,2:00-15:00,9:00-18:00,2:00,15:00,9:00,18:00,2024-03-24,Sun,720
1114,DLS4,MAN2,DLS4->MAN2,3/24/2024 23:59,3/24/2024,12:30,14:00,3/24/2024,16:13,1:30,DETACHED_TRAILER,AZNG,False,Sample1,3/24/2024,2:00-15:00,9:00-18:00,2:00,15:00,9:00,18:00,2024-03-24,Sun,750
1115,DPO1,LCY3,DPO1->LCY3,3/18/2024 23:59,3/18/2024,0:00,1:30,3/18/2024,5:00,1:30,DETACHED_TRAILER,AZNG,False,Sample1,3/18/2024,0:00-3:00,0:00-6:00,0:00,3:00,0:00,6:00,2024-03-18,Mon,0
1116,DPO1,LCY3,DPO1->LCY3,3/18/2024 23:59,3/18/2024,0:30,2:00,3/18/2024,5:30,1:30,DETACHED_TRAILER,AZNG,False,Sample1,3/18/2024,0:00-3:00,0:00-6:00,0:00,3:00,0:00,6:00,2024-03-18,Mon,30
1117,DPO1,LCY3,DPO1->LCY3,3/18/2024 23:59,3/18/2024,6:00,7:30,3/18/2024,11:00,1:30,DETACHED_TRAILER,AZNG,False,Sample1,3/18/2024,6:00-9:00,0:00-6:00,6:00,9:00,0:00,6:00,2024-03-18,Mon,360
1118,DPO1,LCY3,DPO1->LCY3,3/18/2024 23:59,3/18/2024,7:00,8:30,3/18/2024,12:00,1:30,DETACHED_TRAILER,AZNG,False,Sample1,3/18/2024,6:00-9:00,,6:00,9:00,,,2024-03-18,Mon,420
1119,DCR3,LCY3,DCR3->LCY3,3/19/2024 23:59,3/19/2024,1:00,2:30,3/19/2024,4:09,1:30,DETACHED_TRAILER,AZNG,False,Sample1,3/19/2024,1:00-3:00,0:00-6:00,1:00,3:00,0:00,6:00,2024-03-19,Tue,60
1120,DNN1,EUK5,DNN1->EUK5,3/19/2024 23:59,3/19/2024,0:30,2:00,3/19/2024,3:40,1:30,DETACHED_TRAILER,AZNG,False,Sample1,3/19/2024,0:00-4:00,0:00-5:00,0:00,4:00,0:00,5:00,2024-03-19,Tue,30
