Site_id,Day,Start,End
BHX2,Sun,0:00,6:00
BHX2,Sun,8:00,18:00
BHX2,Sun,19:00,0:00
BHX2,Mon,0:00,6:00
BHX2,Mon,8:00,18:00
BHX2,Mon,19:00,0:00
BHX2,Tue,0:00,6:00
BHX2,Tue,8:00,18:00
BHX2,Tue,19:00,0:00
BHX2,Wed,0:00,6:00
BHX2,Wed,8:00,18:00
BHX2,Wed,19:00,0:00
BHX2,Thu,0:00,6:00
BHX2,Thu,8:00,18:00
BHX2,Thu,19:00,0:00
BHX2,Fri,0:00,6:00
BHX2,Fri,8:00,18:00
BHX2,Fri,19:00,0:00
BHX2,Sat,0:00,6:00
BHX2,Sat,8:00,18:00
BHX2,Sat,19:00,0:00
BHX3,Sun,0:00,6:00
BHX3,Sun,8:00,0:00
BHX3,Mon,0:00,6:00
BHX3,Mon,8:00,0:00
BHX3,Tue,0:00,6:00
BHX3,Tue,8:00,0:00
BHX3,Wed,0:00,6:00
BHX3,Wed,8:00,0:00
BHX3,Thu,0:00,6:00
BHX3,Thu,8:00,0:00
BHX3,Fri,0:00,6:00
BHX3,Fri,8:00,0:00
BHX3,Sat,0:00,6:00
BHX3,Sat,8:00,0:00
BHX5,Sun,0:00,0:00
BHX5,Mon,0:00,0:00
BHX5,Tue,0:00,0:00
BHX5,Wed,0:00,0:00
BHX5,Thu,0:00,0:00
BHX5,Fri,0:00,0:00
BHX5,Sat,0:00,0:00
BHX7,Sun,0:00,5:00
BHX7,Sun,7:30,18:00
BHX7,Sun,19:15,0:00
BHX7,Mon,0:00,5:00
BHX7,Mon,7:30,18:00
BHX7,Mon,19:15,0:00
BHX7,Tue,0:00,5:00
BHX7,Tue,7:30,18:00
BHX7,Tue,19:15,0:00
BHX7,Wed,0:00,5:00
BHX7,Wed,7:30,18:00
BHX7,Wed,19:15,0:00
BHX7,Thu,0:00,5:00
BHX7,Thu,7:30,18:00
BHX7,Thu,19:15,0:00
BHX7,Fri,0:00,5:00
BHX7,Fri,7:30,18:00
BHX7,Fri,19:15,0:00
BHX7,Sat,0:00,5:00
BHX7,Sat,7:30,18:00
BHX7,Sat,19:15,0:00
BHX8,Sun,17:00,0:00
BHX8,Sun,0:00,5:00
BHX8,Mon,17:00,0:00
BHX8,Mon,0:00,5:00
BHX8,Tue,17:00,0:00
BHX8,Tue,0:00,5:00
BHX8,Wed,17:00,0:00
BHX8,Wed,0:00,5:00
BHX8,Thu,17:00,0:00
BHX8,Thu,0:00,5:00
BHX8,Fri,17:00,0:00
BHX8,Fri,0:00,5:00
BHX8,Sat,17:00,0:00
BHX8,Sat,0:00,5:00
BRS1,Sun,0:00,5:00
BRS1,Sun,7:00,18:00
BRS1,Sun,19:00,0:00
BRS1,Mon,0:00,5:00
BRS1,Mon,7:00,18:00
BRS1,Mon,19:00,0:00
BRS1,Tue,0:00,5:00
BRS1,Tue,7:00,18:00
BRS1,Tue,19:00,0:00
BRS1,Wed,0:00,5:00
BRS1,Wed,7:00,18:00
BRS1,Wed,19:00,0:00
BRS1,Thu,0:00,5:00
BRS1,Thu,7:00,18:00
BRS1,Thu,19:00,0:00
BRS1,Fri,0:00,5:00
BRS1,Fri,7:00,18:00
BRS1,Fri,19:00,0:00
BRS1,Sat,0:00,5:00
BRS1,Sat,7:00,18:00
BRS1,Sat,19:00,0:00
BRS2,Sun,0:00,4:30
BRS2,Sun,7:00,18:00
BRS2,Sun,19:00,0:00
BRS2,Mon,0:00,4:30
BRS2,Mon,7:00,18:00
BRS2,Mon,19:00,0:00
BRS2,Tue,0:00,4:30
BRS2,Tue,7:00,18:00
BRS2,Tue,19:00,0:00
BRS2,Wed,0:00,4:30
BRS2,Wed,7:00,18:00
BRS2,Wed,19:00,0:00
BRS2,Thu,0:00,4:30
BRS2,Thu,7:00,18:00
BRS2,Thu,19:00,0:00
BRS2,Fri,0:00,4:30
BRS2,Fri,7:00,18:00
BRS2,Fri,19:00,0:00
BRS2,Sat,0:00,4:30
BRS2,Sat,7:00,18:00
BRS2,Sat,19:00,0:00
CDN9,Sun,0:00,0:00
CDN9,Mon,0:00,0:00
CDN9,Tue,0:00,0:00
CDN9,Wed,0:00,0:00
CDN9,Thu,0:00,0:00
CDN9,Fri,0:00,0:00
CDN9,Sat,0:00,0:00
CNN9,Sun,0:00,0:00
CNN9,Mon,0:00,0:00
CNN9,Tue,0:00,0:00
CNN9,Wed,0:00,0:00
CNN9,Thu,0:00,0:00
CNN9,Fri,0:00,0:00
CNN9,Sat,0:00,0:00
CST9,Sun,0:00,0:00
CST9,Mon,0:00,0:00
CST9,Tue,0:00,0:00
CST9,Wed,0:00,0:00
CST9,Thu,0:00,0:00
CST9,Fri,0:00,0:00
CST9,Sat,0:00,0:00
CWL1,Sun,1:00,4:00
CWL1,Sun,8:00,16:00
CWL1,Mon,1:00,4:00
CWL1,Mon,8:00,16:00
CWL1,Tue,1:00,4:00
CWL1,Tue,8:00,16:00
CWL1,Wed,1:00,4:00
CWL1,Wed,8:00,16:00
CWL1,Thu,1:00,4:00
CWL1,Thu,8:00,16:00
CWL1,Fri,1:00,4:00
CWL1,Fri,8:00,16:00
CWL1,Sat,1:00,4:00
CWL1,Sat,8:00,16:00
CXM9,Sun,0:00,0:00
CXM9,Mon,0:00,0:00
CXM9,Tue,0:00,0:00
CXM9,Wed,0:00,0:00
CXM9,Thu,0:00,0:00
CXM9,Fri,0:00,0:00
CXM9,Sat,0:00,0:00
DAB1,Sun,13:30,17:00
DAB1,Mon,13:30,17:00
DAB1,Tue,13:30,17:00
DAB1,Wed,13:30,17:00
DAB1,Thu,13:30,17:00
DAB1,Fri,13:30,17:00
DAB1,Sat,13:30,17:00
DBH3,Sun,0:00,1:00
DBH3,Sun,6:00,9:00
DBH3,Sun,13:00,22:00
DBH3,Mon,0:00,1:00
DBH3,Mon,6:00,9:00
DBH3,Mon,13:00,22:00
DBH3,Tue,0:00,1:00
DBH3,Tue,6:00,9:00
DBH3,Tue,13:00,22:00
DBH3,Wed,0:00,1:00
DBH3,Wed,6:00,9:00
DBH3,Wed,13:00,22:00
DBH3,Thu,0:00,1:00
DBH3,Thu,6:00,9:00
DBH3,Thu,13:00,22:00
DBH3,Fri,0:00,1:00
DBH3,Fri,6:00,9:00
DBH3,Fri,13:00,22:00
DBH3,Sat,0:00,1:00
DBH3,Sat,6:00,9:00
DBH3,Sat,13:00,22:00
DBI2,Sun,0:00,2:00
DBI2,Sun,3:00,4:00
DBI2,Sun,6:00,9:00
DBI2,Mon,0:00,2:00
DBI2,Mon,3:00,4:00
DBI2,Mon,6:00,9:00
DBI2,Tue,0:00,2:00
DBI2,Tue,3:00,4:00
DBI2,Tue,6:00,9:00
DBI2,Wed,0:00,2:00
DBI2,Wed,3:00,4:00
DBI2,Wed,6:00,9:00
DBI2,Thu,0:00,2:00
DBI2,Thu,3:00,4:00
DBI2,Thu,6:00,9:00
DBI2,Fri,0:00,2:00
DBI2,Fri,3:00,4:00
DBI2,Fri,6:00,9:00
DBI2,Sat,0:00,2:00
DBI2,Sat,3:00,4:00
DBI2,Sat,6:00,9:00
DBI3,Sun,0:00,1:00
DBI3,Sun,2:00,3:00
DBI3,Sun,4:00,5:00
DBI3,Sun,6:00,7:00
DBI3,Mon,0:00,1:00
DBI3,Mon,2:00,3:00
DBI3,Mon,4:00,5:00
DBI3,Mon,6:00,7:00
DBI3,Tue,0:00,1:00
DBI3,Tue,2:00,3:00
DBI3,Tue,4:00,5:00
DBI3,Tue,6:00,7:00
DBI3,Wed,0:00,1:00
DBI3,Wed,2:00,3:00
DBI3,Wed,4:00,5:00
DBI3,Wed,6:00,7:00
DBI3,Thu,0:00,1:00
DBI3,Thu,2:00,3:00
DBI3,Thu,4:00,5:00
DBI3,Thu,6:00,7:00
DBI3,Fri,0:00,1:00
DBI3,Fri,2:00,3:00
DBI3,Fri,4:00,5:00
DBI3,Fri,6:00,7:00
DBI3,Sat,0:00,1:00
DBI3,Sat,2:00,3:00
DBI3,Sat,4:00,5:00
DBI3,Sat,6:00,7:00
DBI4,Sun,8:00,9:00
DBI4,Sun,11:00,12:00
DBI4,Sun,17:00,18:00
DBI4,Mon,8:00,9:00
DBI4,Mon,11:00,12:00
DBI4,Mon,17:00,18:00
DBI4,Tue,8:00,9:00
DBI4,Tue,11:00,12:00
DBI4,Tue,17:00,18:00
DBI4,Wed,8:00,9:00
DBI4,Wed,11:00,12:00
DBI4,Wed,17:00,18:00
DBI4,Thu,8:00,9:00
DBI4,Thu,11:00,12:00
DBI4,Thu,17:00,18:00
DBI4,Fri,8:00,9:00
DBI4,Fri,11:00,12:00
DBI4,Fri,17:00,18:00
DBI4,Sat,8:00,9:00
DBI4,Sat,11:00,12:00
DBI4,Sat,17:00,18:00
DBI5,Sun,4:00,14:00
DBI5,Mon,4:00,14:00
DBI5,Tue,4:00,14:00
DBI5,Wed,4:00,14:00
DBI5,Thu,4:00,14:00
DBI5,Fri,4:00,14:00
DBI5,Sat,4:00,14:00
DBI7,Sun,0:00,1:00
DBI7,Sun,2:00,3:00
DBI7,Sun,4:00,5:00
DBI7,Sun,6:00,8:00
DBI7,Mon,0:00,1:00
DBI7,Mon,2:00,3:00
DBI7,Mon,4:00,5:00
DBI7,Mon,6:00,8:00
DBI7,Tue,0:00,1:00
DBI7,Tue,2:00,3:00
DBI7,Tue,4:00,5:00
DBI7,Tue,6:00,8:00
DBI7,Wed,0:00,1:00
DBI7,Wed,2:00,3:00
DBI7,Wed,4:00,5:00
DBI7,Wed,6:00,8:00
DBI7,Thu,0:00,1:00
DBI7,Thu,2:00,3:00
DBI7,Thu,4:00,5:00
DBI7,Thu,6:00,8:00
DBI7,Fri,0:00,1:00
DBI7,Fri,2:00,3:00
DBI7,Fri,4:00,5:00
DBI7,Fri,6:00,8:00
DBI7,Sat,0:00,1:00
DBI7,Sat,2:00,3:00
DBI7,Sat,4:00,5:00
DBI7,Sat,6:00,8:00
DBN2,Sun,0:00,7:00
DBN2,Sun,14:00,16:00
DBN2,Sun,17:00,0:00
DBN2,Mon,0:00,7:00
DBN2,Mon,14:00,16:00
DBN2,Mon,17:00,0:00
DBN2,Tue,0:00,7:00
DBN2,Tue,14:00,16:00
DBN2,Tue,17:00,0:00
DBN2,Wed,0:00,7:00
DBN2,Wed,14:00,16:00
DBN2,Wed,17:00,0:00
DBN2,Thu,0:00,7:00
DBN2,Thu,14:00,16:00
DBN2,Thu,17:00,0:00
DBN2,Fri,0:00,7:00
DBN2,Fri,14:00,16:00
DBN2,Fri,17:00,0:00
DBN2,Sat,0:00,7:00
DBN2,Sat,14:00,16:00
DBN2,Sat,17:00,0:00
DBR1,Sun,3:00,5:00
DBR1,Sun,14:00,17:00
DBR1,Sun,18:00,21:00
DBR1,Sun,22:00,0:00
DBR1,Mon,3:00,5:00
DBR1,Mon,14:00,17:00
DBR1,Mon,18:00,21:00
DBR1,Mon,22:00,0:00
DBR1,Tue,3:00,5:00
DBR1,Tue,14:00,17:00
DBR1,Tue,18:00,21:00
DBR1,Tue,22:00,0:00
DBR1,Wed,3:00,5:00
DBR1,Wed,14:00,17:00
DBR1,Wed,18:00,21:00
DBR1,Wed,22:00,0:00
DBR1,Thu,3:00,5:00
DBR1,Thu,14:00,17:00
DBR1,Thu,18:00,21:00
DBR1,Thu,22:00,0:00
DBR1,Fri,3:00,5:00
DBR1,Fri,14:00,17:00
DBR1,Fri,18:00,21:00
DBR1,Fri,22:00,0:00
DBR1,Sat,3:00,5:00
DBR1,Sat,14:00,17:00
DBR1,Sat,18:00,21:00
DBR1,Sat,22:00,0:00
DBR2,Sun,0:00,8:00
DBR2,Sun,14:00,0:00
DBR2,Mon,0:00,8:00
DBR2,Mon,14:00,0:00
DBR2,Tue,0:00,8:00
DBR2,Tue,14:00,0:00
DBR2,Wed,0:00,8:00
DBR2,Wed,14:00,0:00
DBR2,Thu,0:00,8:00
DBR2,Thu,14:00,0:00
DBR2,Fri,0:00,8:00
DBR2,Fri,14:00,0:00
DBR2,Sat,0:00,8:00
DBR2,Sat,14:00,0:00
DBR3,Sun,3:00,10:00
DBR3,Sun,12:00,13:00
DBR3,Mon,3:00,10:00
DBR3,Mon,12:00,13:00
DBR3,Tue,3:00,10:00
DBR3,Tue,12:00,13:00
DBR3,Wed,3:00,10:00
DBR3,Wed,12:00,13:00
DBR3,Thu,3:00,10:00
DBR3,Thu,12:00,13:00
DBR3,Fri,3:00,10:00
DBR3,Fri,12:00,13:00
DBR3,Sat,3:00,10:00
DBR3,Sat,12:00,13:00
DBS2,Sun,0:00,6:00
DBS2,Sun,16:00,23:00
DBS2,Mon,0:00,6:00
DBS2,Mon,16:00,23:00
DBS2,Tue,0:00,6:00
DBS2,Tue,16:00,23:00
DBS2,Wed,0:00,6:00
DBS2,Wed,16:00,23:00
DBS2,Thu,0:00,6:00
DBS2,Thu,16:00,23:00
DBS2,Fri,0:00,6:00
DBS2,Fri,16:00,23:00
DBS2,Sat,0:00,6:00
DBS2,Sat,16:00,23:00
DBS3,Sun,7:00,0:00
DBS3,Mon,7:00,0:00
DBS3,Tue,7:00,0:00
DBS3,Wed,7:00,0:00
DBS3,Thu,7:00,0:00
DBS3,Fri,7:00,0:00
DBS3,Sat,7:00,0:00
DBT2,Sun,0:00,10:00
DBT2,Sun,14:00,0:00
DBT2,Mon,0:00,10:00
DBT2,Mon,14:00,0:00
DBT2,Tue,0:00,10:00
DBT2,Tue,14:00,0:00
DBT2,Wed,0:00,10:00
DBT2,Wed,14:00,0:00
DBT2,Thu,0:00,10:00
DBT2,Thu,14:00,0:00
DBT2,Fri,0:00,10:00
DBT2,Fri,14:00,0:00
DBT2,Sat,0:00,10:00
DBT2,Sat,14:00,0:00
DBT3,Sun,0:00,10:00
DBT3,Sun,15:00,17:00
DBT3,Sun,18:00,0:00
DBT3,Mon,0:00,10:00
DBT3,Mon,15:00,17:00
DBT3,Mon,18:00,0:00
DBT3,Tue,0:00,10:00
DBT3,Tue,15:00,17:00
DBT3,Tue,18:00,0:00
DBT3,Wed,0:00,10:00
DBT3,Wed,15:00,17:00
DBT3,Wed,18:00,0:00
DBT3,Thu,0:00,10:00
DBT3,Thu,15:00,17:00
DBT3,Thu,18:00,0:00
DBT3,Fri,0:00,10:00
DBT3,Fri,15:00,17:00
DBT3,Fri,18:00,0:00
DBT3,Sat,0:00,10:00
DBT3,Sat,15:00,17:00
DBT3,Sat,18:00,0:00
DCB1,Sun,0:00,3:00
DCB1,Sun,8:00,10:00
DCB1,Sun,12:00,0:00
DCB1,Mon,0:00,3:00
DCB1,Mon,8:00,10:00
DCB1,Mon,12:00,0:00
DCB1,Tue,0:00,3:00
DCB1,Tue,8:00,10:00
DCB1,Tue,12:00,0:00
DCB1,Wed,0:00,3:00
DCB1,Wed,8:00,10:00
DCB1,Wed,12:00,0:00
DCB1,Thu,0:00,3:00
DCB1,Thu,8:00,10:00
DCB1,Thu,12:00,0:00
DCB1,Fri,0:00,3:00
DCB1,Fri,8:00,10:00
DCB1,Fri,12:00,0:00
DCB1,Sat,0:00,3:00
DCB1,Sat,8:00,10:00
DCB1,Sat,12:00,0:00
DCE1,Sun,0:00,3:00
DCE1,Sun,7:00,8:00
DCE1,Sun,12:00,13:00
DCE1,Sun,16:00,17:00
DCE1,Sun,21:00,0:00
DCE1,Mon,0:00,3:00
DCE1,Mon,7:00,9:00
DCE1,Mon,12:00,13:00
DCE1,Mon,16:00,17:00
DCE1,Mon,21:00,0:00
DCE1,Tue,0:00,3:00
DCE1,Tue,7:00,9:00
DCE1,Tue,12:00,13:00
DCE1,Tue,16:00,17:00
DCE1,Tue,21:00,0:00
DCE1,Wed,0:00,3:00
DCE1,Wed,7:00,9:00
DCE1,Wed,12:00,13:00
DCE1,Wed,16:00,17:00
DCE1,Wed,21:00,0:00
DCE1,Thu,0:00,3:00
DCE1,Thu,7:00,9:00
DCE1,Thu,12:00,13:00
DCE1,Thu,16:00,17:00
DCE1,Thu,21:00,0:00
DCE1,Fri,0:00,3:00
DCE1,Fri,7:00,9:00
DCE1,Fri,12:00,13:00
DCE1,Fri,16:00,17:00
DCE1,Fri,21:00,0:00
DCE1,Sat,0:00,3:00
DCE1,Sat,7:00,8:00
DCE1,Sat,12:00,13:00
DCE1,Sat,16:00,17:00
DCE1,Sat,21:00,0:00
DCF1,Sun,1:00,2:00
DCF1,Sun,6:00,7:00
DCF1,Sun,8:00,9:00
DCF1,Sun,18:00,19:00
DCF1,Sun,20:00,21:00
DCF1,Mon,1:00,2:00
DCF1,Mon,6:00,7:00
DCF1,Mon,8:00,9:00
DCF1,Mon,13:00,14:00
DCF1,Mon,20:00,21:00
DCF1,Tue,1:00,2:00
DCF1,Tue,6:00,7:00
DCF1,Tue,8:00,9:00
DCF1,Tue,18:00,19:00
DCF1,Tue,20:00,21:00
DCF1,Wed,1:00,2:00
DCF1,Wed,6:00,7:00
DCF1,Wed,8:00,9:00
DCF1,Wed,18:00,19:00
DCF1,Wed,20:00,21:00
DCF1,Thu,1:00,2:00
DCF1,Thu,6:00,7:00
DCF1,Thu,8:00,9:00
DCF1,Thu,18:00,19:00
DCF1,Thu,20:00,21:00
DCF1,Fri,1:00,2:00
DCF1,Fri,6:00,7:00
DCF1,Fri,8:00,9:00
DCF1,Fri,18:00,19:00
DCF1,Fri,20:00,21:00
DCF1,Sat,1:00,2:00
DCF1,Sat,6:00,7:00
DCF1,Sat,8:00,9:00
DCF1,Sat,18:00,19:00
DCF1,Sat,20:00,21:00
DCR2,Sun,16:00,23:00
DCR2,Mon,16:00,23:00
DCR2,Tue,16:00,23:00
DCR2,Wed,16:00,23:00
DCR2,Thu,16:00,23:00
DCR2,Fri,16:00,23:00
DCR2,Sat,16:00,23:00
DCR3,Sun,1:00,3:00
DCR3,Sun,10:00,12:00
DCR3,Sun,13:00,15:00
DCR3,Sun,16:00,17:00
DCR3,Mon,1:00,3:00
DCR3,Mon,10:00,12:00
DCR3,Mon,13:00,15:00
DCR3,Mon,16:00,17:00
DCR3,Tue,1:00,3:00
DCR3,Tue,10:00,12:00
DCR3,Tue,13:00,15:00
DCR3,Tue,16:00,17:00
DCR3,Wed,1:00,3:00
DCR3,Wed,10:00,12:00
DCR3,Wed,13:00,15:00
DCR3,Wed,16:00,17:00
DCR3,Thu,1:00,3:00
DCR3,Thu,10:00,12:00
DCR3,Thu,13:00,15:00
DCR3,Thu,16:00,17:00
DCR3,Fri,1:00,3:00
DCR3,Fri,10:00,12:00
DCR3,Fri,13:00,15:00
DCR3,Fri,16:00,17:00
DCR3,Sat,1:00,3:00
DCR3,Sat,10:00,12:00
DCR3,Sat,13:00,15:00
DCR3,Sat,16:00,17:00
DDD1,Sun,0:00,8:00
DDD1,Sun,16:00,17:00
DDD1,Sun,21:00,23:00
DDD1,Mon,0:00,8:00
DDD1,Mon,16:00,17:00
DDD1,Mon,21:00,23:00
DDD1,Tue,0:00,8:00
DDD1,Tue,16:00,17:00
DDD1,Tue,21:00,23:00
DDD1,Wed,0:00,8:00
DDD1,Wed,16:00,17:00
DDD1,Wed,21:00,23:00
DDD1,Thu,0:00,8:00
DDD1,Thu,16:00,17:00
DDD1,Thu,21:00,23:00
DDD1,Fri,0:00,8:00
DDD1,Fri,16:00,17:00
DDD1,Fri,21:00,23:00
DDD1,Sat,0:00,8:00
DDD1,Sat,16:00,17:00
DDD1,Sat,21:00,23:00
DDN1,Sun,1:00,3:00
DDN1,Sun,4:00,7:00
DDN1,Sun,15:00,17:00
DDN1,Sun,21:00,23:00
DDN1,Mon,1:00,3:00
DDN1,Mon,5:00,7:00
DDN1,Mon,15:00,17:00
DDN1,Mon,21:00,23:00
DDN1,Tue,1:00,3:00
DDN1,Tue,5:00,7:00
DDN1,Tue,15:00,17:00
DDN1,Tue,21:00,23:00
DDN1,Wed,1:00,3:00
DDN1,Wed,5:00,7:00
DDN1,Wed,15:00,17:00
DDN1,Wed,21:00,23:00
DDN1,Thu,1:00,3:00
DDN1,Thu,5:00,7:00
DDN1,Thu,15:00,17:00
DDN1,Thu,21:00,23:00
DDN1,Fri,1:00,3:00
DDN1,Fri,5:00,7:00
DDN1,Fri,15:00,17:00
DDN1,Fri,21:00,23:00
DDN1,Sat,1:00,3:00
DDN1,Sat,5:00,7:00
DDN1,Sat,15:00,17:00
DDN1,Sat,21:00,23:00
DEH1,Sun,0:00,8:00
DEH1,Sun,14:00,16:00
DEH1,Sun,18:00,0:00
DEH1,Mon,0:00,8:00
DEH1,Mon,14:00,16:00
DEH1,Mon,18:00,0:00
DEH1,Tue,0:00,8:00
DEH1,Tue,14:00,16:00
DEH1,Tue,18:00,0:00
DEH1,Wed,0:00,8:00
DEH1,Wed,14:00,16:00
DEH1,Wed,18:00,0:00
DEH1,Thu,0:00,8:00
DEH1,Thu,14:00,16:00
DEH1,Thu,18:00,0:00
DEH1,Fri,0:00,8:00
DEH1,Fri,14:00,16:00
DEH1,Fri,18:00,0:00
DEH1,Sat,0:00,8:00
DEH1,Sat,14:00,16:00
DEH1,Sat,18:00,0:00
DEX1,Sun,0:00,8:00
DEX1,Sun,14:00,16:00
DEX1,Sun,18:00,0:00
DEX1,Mon,0:00,8:00
DEX1,Mon,14:00,16:00
DEX1,Mon,18:00,0:00
DEX1,Tue,0:00,8:00
DEX1,Tue,14:00,16:00
DEX1,Tue,18:00,0:00
DEX1,Wed,0:00,8:00
DEX1,Wed,14:00,16:00
DEX1,Wed,18:00,0:00
DEX1,Thu,0:00,8:00
DEX1,Thu,14:00,16:00
DEX1,Thu,18:00,0:00
DEX1,Fri,0:00,8:00
DEX1,Fri,14:00,16:00
DEX1,Fri,18:00,0:00
DEX1,Sat,0:00,8:00
DEX1,Sat,14:00,16:00
DEX1,Sat,18:00,0:00
DEX2,Sun,0:00,8:00
DEX2,Sun,14:00,16:00
DEX2,Sun,19:00,0:00
DEX2,Mon,0:00,8:00
DEX2,Mon,14:00,16:00
DEX2,Mon,19:00,0:00
DEX2,Tue,0:00,8:00
DEX2,Tue,14:00,16:00
DEX2,Tue,19:00,0:00
DEX2,Wed,0:00,8:00
DEX2,Wed,14:00,16:00
DEX2,Wed,19:00,0:00
DEX2,Thu,0:00,8:00
DEX2,Thu,14:00,16:00
DEX2,Thu,19:00,0:00
DEX2,Fri,0:00,8:00
DEX2,Fri,14:00,16:00
DEX2,Fri,19:00,0:00
DEX2,Sat,0:00,8:00
DEX2,Sat,14:00,16:00
DEX2,Sat,19:00,0:00
DHA1,Sun,0:00,7:00
DHA1,Sun,14:00,16:00
DHA1,Sun,18:00,0:00
DHA1,Mon,0:00,7:00
DHA1,Mon,14:00,16:00
DHA1,Mon,18:00,0:00
DHA1,Tue,0:00,7:00
DHA1,Tue,14:00,16:00
DHA1,Tue,18:00,0:00
DHA1,Wed,0:00,7:00
DHA1,Wed,14:00,16:00
DHA1,Wed,18:00,0:00
DHA1,Thu,0:00,7:00
DHA1,Thu,14:00,16:00
DHA1,Thu,18:00,0:00
DHA1,Fri,0:00,7:00
DHA1,Fri,14:00,16:00
DHA1,Fri,18:00,0:00
DHA1,Sat,0:00,7:00
DHA1,Sat,14:00,16:00
DHA1,Sat,18:00,0:00
DHA2,Sun,0:00,1:00
DHA2,Sun,9:00,10:00
DHA2,Sun,13:00,14:00
DHA2,Sun,20:00,22:00
DHA2,Mon,0:00,1:00
DHA2,Mon,9:00,10:00
DHA2,Mon,13:00,14:00
DHA2,Mon,20:00,22:00
DHA2,Tue,0:00,1:00
DHA2,Tue,9:00,10:00
DHA2,Tue,13:00,14:00
DHA2,Tue,20:00,22:00
DHA2,Wed,0:00,1:00
DHA2,Wed,9:00,10:00
DHA2,Wed,13:00,14:00
DHA2,Wed,20:00,22:00
DHA2,Thu,0:00,1:00
DHA2,Thu,9:00,10:00
DHA2,Thu,13:00,14:00
DHA2,Thu,20:00,22:00
DHA2,Fri,0:00,1:00
DHA2,Fri,9:00,10:00
DHA2,Fri,13:00,14:00
DHA2,Fri,20:00,22:00
DHA2,Sat,0:00,1:00
DHA2,Sat,9:00,10:00
DHA2,Sat,13:00,14:00
DHA2,Sat,20:00,22:00
DHP1,Sun,0:00,1:00
DHP1,Sun,2:00,3:00
DHP1,Sun,5:00,6:00
DHP1,Sun,20:00,0:00
DHP1,Mon,0:00,1:00
DHP1,Mon,2:00,3:00
DHP1,Mon,5:00,6:00
DHP1,Mon,20:00,0:00
DHP1,Tue,0:00,1:00
DHP1,Tue,2:00,3:00
DHP1,Tue,5:00,6:00
DHP1,Tue,20:00,0:00
DHP1,Wed,0:00,1:00
DHP1,Wed,2:00,3:00
DHP1,Wed,5:00,6:00
DHP1,Wed,20:00,0:00
DHP1,Thu,0:00,1:00
DHP1,Thu,2:00,3:00
DHP1,Thu,5:00,6:00
DHP1,Thu,20:00,0:00
DHP1,Fri,0:00,1:00
DHP1,Fri,2:00,3:00
DHP1,Fri,5:00,6:00
DHP1,Fri,20:00,0:00
DHP1,Sat,0:00,1:00
DHP1,Sat,2:00,3:00
DHP1,Sat,5:00,6:00
DHP1,Sat,20:00,0:00
DHU1,Sun,2:00,3:00
DHU1,Sun,5:00,7:00
DHU1,Sun,14:00,0:00
DHU1,Mon,2:00,3:00
DHU1,Mon,5:00,7:00
DHU1,Mon,14:00,0:00
DHU1,Tue,2:00,3:00
DHU1,Tue,5:00,7:00
DHU1,Tue,14:00,0:00
DHU1,Wed,2:00,3:00
DHU1,Wed,5:00,7:00
DHU1,Wed,14:00,0:00
DHU1,Thu,2:00,3:00
DHU1,Thu,5:00,7:00
DHU1,Thu,14:00,0:00
DHU1,Fri,2:00,3:00
DHU1,Fri,5:00,7:00
DHU1,Fri,14:00,0:00
DHU1,Sat,2:00,3:00
DHU1,Sat,5:00,7:00
DHU1,Sat,14:00,0:00
DHU2,Sun,1:00,8:00
DHU2,Sun,13:00,14:00
DHU2,Sun,17:00,23:00
DHU2,Mon,1:00,8:00
DHU2,Mon,13:00,14:00
DHU2,Mon,17:00,23:00
DHU2,Tue,1:00,8:00
DHU2,Tue,13:00,14:00
DHU2,Tue,17:00,23:00
DHU2,Wed,1:00,8:00
DHU2,Wed,13:00,14:00
DHU2,Wed,17:00,23:00
DHU2,Thu,1:00,8:00
DHU2,Thu,13:00,14:00
DHU2,Thu,17:00,23:00
DHU2,Fri,1:00,8:00
DHU2,Fri,13:00,14:00
DHU2,Fri,17:00,23:00
DHU2,Sat,1:00,8:00
DHU2,Sat,13:00,14:00
DHU2,Sat,17:00,23:00
DHW1,Sun,12:00,20:00
DHW1,Mon,12:00,20:00
DHW1,Tue,12:00,20:00
DHW1,Wed,12:00,20:00
DHW1,Thu,12:00,20:00
DHW1,Fri,12:00,20:00
DHW1,Sat,12:00,20:00
DIG1,Sun,0:00,1:00
DIG1,Sun,6:00,9:00
DIG1,Sun,13:00,0:00
DIG1,Mon,0:00,1:00
DIG1,Mon,6:00,9:00
DIG1,Mon,13:00,0:00
DIG1,Tue,0:00,1:00
DIG1,Tue,6:00,9:00
DIG1,Tue,13:00,0:00
DIG1,Wed,0:00,1:00
DIG1,Wed,6:00,9:00
DIG1,Wed,13:00,0:00
DIG1,Thu,0:00,1:00
DIG1,Thu,6:00,9:00
DIG1,Thu,13:00,0:00
DIG1,Fri,0:00,1:00
DIG1,Fri,6:00,9:00
DIG1,Fri,13:00,0:00
DIG1,Sat,0:00,1:00
DIG1,Sat,6:00,9:00
DIG1,Sat,13:00,0:00
DIP1,Sun,0:00,10:00
DIP1,Sun,21:00,0:00
DIP1,Mon,0:00,10:00
DIP1,Mon,21:00,0:00
DIP1,Tue,0:00,10:00
DIP1,Tue,21:00,0:00
DIP1,Wed,0:00,10:00
DIP1,Wed,21:00,0:00
DIP1,Thu,0:00,10:00
DIP1,Thu,21:00,0:00
DIP1,Fri,0:00,10:00
