ORIGIN,DESTINATION,Lane,Corresponding CPT,Scheduled Truck Arrival - 1 date,Scheduled Truck Arrival - 1 time,Pull time 1,Scheduled Truck Arrival - 2 date,Scheduled Truck Arrival - 2 time,LoadingTime,Equipment Type,Carrier,Canceled Load,Business Types,CPT Date,Origin_band,Destination_band,Origin_Start,Origin_End,Destination_Start,Destination_End
DNN1,EUK5,DNN1->EUK5,3/20/2024 23:59,3/20/2024,0:30,2:00,3/20/2024,3:40,1:30,DETACHED_TRAILER,AZNG,FALSE,Sample1,3/20/2024,,,,,,
DSO2,BRS2,DSO2->BRS2,3/18/2024 23:59,3/18/2024,17:30,19:00,3/18/2024,21:23,1:30,DETACHED_TRAILER,AZNG,FALSE,Sample1,3/18/2024,,,,,,
DSO2,BRS2,DSO2->BRS2,3/18/2024 23:59,3/18/2024,19:00,20:30,3/18/2024,22:53,1:30,DETACHED_TRAILER,AZNG,FALSE,Sample1,3/18/2024,,,,,,
DSO2,BRS2,DSO2->BRS2,3/18/2024 23:59,3/18/2024,19:30,21:00,3/18/2024,23:23,1:30,DETACHED_TRAILER,AZNG,FALSE,Sample1,3/18/2024,,,,,,
DSO2,BRS2,DSO2->BRS2,3/19/2024 23:59,3/19/2024,4:00,5:30,3/19/2024,7:53,1:30,DETACHED_TRAILER,AZNG,FALSE,Sample1,3/19/2024,,,,,,
DSO2,BRS2,DSO2->BRS2,3/19/2024 23:59,3/19/2024,5:00,6:30,3/19/2024,8:53,1:30,DETACHED_TRAILER,AZNG,FALSE,Sample1,3/19/2024,,,,,,
DSO2,BRS2,DSO2->BRS2,3/19/2024 23:59,3/19/2024,6:00,7:30,3/19/2024,9:53,1:30,DETACHED_TRAILER,AZNG,FALSE,Sample1,3/19/2024,,,,,,
DSO2,BRS2,DSO2->BRS2,3/19/2024 23:59,3/19/2024,16:00,17:30,3/19/2024,19:53,1:30,DETACHED_TRAILER,AZNG,FALSE,Sample1,3/19/2024,,,,,,
DSO2,BRS2,DSO2->BRS2,3/19/2024 23:59,3/19/2024,17:00,18:30,3/19/2024,20:53,1:30,DETACHED_TRAILER,AZNG,FALSE,Sample1,3/19/2024,,,,,,
DSO2,BRS2,DSO2->BRS2,3/20/2024 23:59,3/20/2024,6:00,7:30,3/20/2024,9:53,1:30,DETACHED_TRAILER,AZNG,FALSE,Sample1,3/20/2024,,,,,,
DSO2,BRS2,DSO2->BRS2,3/20/2024 23:59,3/20/2024,20:00,21:30,3/20/2024,23:53,1:30,DETACHED_TRAILER,AZNG,FALSE,Sample1,3/20/2024,,,,,,
DSO2,BRS2,DSO2->BRS2,3/20/2024 23:59,3/20/2024,21:00,22:30,3/21/2024,0:53,1:30,DETACHED_TRAILER,AZNG,FALSE,Sample1,3/20/2024,,,,,,
DSO2,BRS2,DSO2->BRS2,3/20/2024 23:59,3/20/2024,22:00,23:30,3/21/2024,1:53,1:30,DETACHED_TRAILER,AZNG,FALSE,Sample1,3/20/2024,,,,,,
DSO2,BRS2,DSO2->BRS2,3/21/2024 23:59,3/20/2024,23:00,0:30,3/21/2024,2:53,1:30,DETACHED_TRAILER,AZNG,FALSE,Sample1,3/21/2024,,,,,,
DSO2,BRS2,DSO2->BRS2,3/21/2024 23:59,3/20/2024,23:30,1:00,3/21/2024,3:23,1:30,DETACHED_TRAILER,AZNG,FALSE,Sample1,3/21/2024,,,,,,
DSO2,BRS2,DSO2->BRS2,3/21/2024 23:59,3/21/2024,14:00,15:30,3/21/2024,17:53,1:30,DETACHED_TRAILER,AZNG,FALSE,Sample1,3/21/2024,,,,,,
DSO2,BRS2,DSO2->BRS2,3/21/2024 23:59,3/21/2024,15:30,17:00,3/21/2024,19:23,1:30,DETACHED_TRAILER,AZNG,FALSE,Sample1,3/21/2024,,,,,,
DSO2,BRS2,DSO2->BRS2,3/21/2024 23:59,3/21/2024,22:00,23:30,3/22/2024,1:53,1:30,DETACHED_TRAILER,AZNG,FALSE,Sample1,3/21/2024,,,,,,
DSO2,BRS2,DSO2->BRS2,3/22/2024 23:59,3/21/2024,22:30,0:00,3/22/2024,2:23,1:30,DETACHED_TRAILER,AZNG,FALSE,Sample1,3/22/2024,,,,,,
DSO2,BRS2,DSO2->BRS2,3/22/2024 23:59,3/21/2024,23:00,0:30,3/22/2024,2:53,1:30,DETACHED_TRAILER,AZNG,FALSE,Sample1,3/22/2024,,,,,,
DSO2,BRS2,DSO2->BRS2,3/22/2024 23:59,3/22/2024,16:30,18:00,3/22/2024,20:23,1:30,DETACHED_TRAILER,AZNG,FALSE,Sample1,3/22/2024,,,,,,
DSO2,BRS2,DSO2->BRS2,3/22/2024 23:59,3/22/2024,18:30,20:00,3/22/2024,22:23,1:30,DETACHED_TRAILER,AZNG,FALSE,Sample1,3/22/2024,,,,,,
DSO2,BRS2,DSO2->BRS2,3/22/2024 23:59,3/22/2024,20:00,21:30,3/22/2024,23:53,1:30,DETACHED_TRAILER,AZNG,FALSE,Sample1,3/22/2024,,,,,,
DSO2,BRS2,DSO2->BRS2,3/22/2024 23:59,3/22/2024,22:00,23:30,3/23/2024,1:53,1:30,DETACHED_TRAILER,AZNG,FALSE,Sample1,3/22/2024,,,,,,
DSO2,BRS2,DSO2->BRS2,3/23/2024 23:59,3/23/2024,0:00,1:30,3/23/2024,3:53,1:30,DETACHED_TRAILER,AZNG,FALSE,Sample1,3/23/2024,,,,,,
DSO2,BRS2,DSO2->BRS2,3/23/2024 23:59,3/23/2024,14:00,15:30,3/23/2024,17:53,1:30,DETACHED_TRAILER,AZNG,FALSE,Sample1,3/23/2024,,,,,,
DSO2,BRS2,DSO2->BRS2,3/23/2024 23:59,3/23/2024,16:00,17:30,3/23/2024,19:53,1:30,DETACHED_TRAILER,AZNG,FALSE,Sample1,3/23/2024,,,,,,
DSO2,BRS2,DSO2->BRS2,3/23/2024 23:59,3/23/2024,18:00,19:30,3/23/2024,21:53,1:30,DETACHED_TRAILER,AZNG,FALSE,Sample1,3/23/2024,,,,,,
DSO2,BRS2,DSO2->BRS2,3/23/2024 23:59,3/23/2024,18:30,20:00,3/23/2024,22:23,1:30,DETACHED_TRAILER,AZNG,FALSE,Sample1,3/23/2024,,,,,,
DSO2,BRS2,DSO2->BRS2,3/24/2024 23:59,3/24/2024,0:30,2:00,3/24/2024,4:23,1:30,DETACHED_TRAILER,AZNG,FALSE,Sample1,3/24/2024,,,,,,
DSO2,BRS2,DSO2->BRS2,3/24/2024 23:59,3/24/2024,4:00,5:30,3/24/2024,7:53,1:30,DETACHED_TRAILER,AZNG,FALSE,Sample1,3/24/2024,,,,,,
DSO2,BRS2,DSO2->BRS2,3/24/2024 23:59,3/24/2024,14:00,15:30,3/24/2024,17:53,1:30,DETACHED_TRAILER,AZNG,FALSE,Sample1,3/24/2024,,,,,,
DSO2,BRS2,DSO2->BRS2,3/24/2024 23:59,3/24/2024,17:30,19:00,3/24/2024,21:23,1:30,DETACHED_TRAILER,AZNG,FALSE,Sample1,3/24/2024,,,,,,
DSO2,BRS2,DSO2->BRS2,3/24/2024 23:59,3/24/2024,21:00,22:30,3/25/2024,0:53,1:30,DETACHED_TRAILER,AZNG,FALSE,Sample1,3/24/2024,,,,,,
DSO2,BRS2,DSO2->BRS2,3/24/2024 23:59,3/24/2024,22:00,23:30,3/25/2024,1:53,1:30,DETACHED_TRAILER,AZNG,FALSE,Sample1,3/24/2024,,,,,,
DOX2,STN8,DOX2->STN8,3/19/2024 23:59,3/19/2024,16:00,17:30,3/19/2024,19:15,1:30,DETACHED_TRAILER,AZNG,FALSE,Sample1,3/19/2024,,,,,,
DOX2,STN8,DOX2->STN8,3/19/2024 23:59,3/19/2024,17:30,19:00,3/19/2024,20:45,1:30,DETACHED_TRAILER,AZNG,FALSE,Sample1,3/19/2024,,,,,,
DWR1,BHX8,DWR1->BHX8,3/18/2024 23:59,3/18/2024,19:00,20:30,3/18/2024,21:29,1:30,DETACHED_TRAILER,AZNG,FALSE,Sample1,3/18/2024,,,,,,
DWR1,BHX8,DWR1->BHX8,3/18/2024 23:59,3/18/2024,19:30,21:00,3/18/2024,21:59,1:30,DETACHED_TRAILER,AZNG,FALSE,Sample1,3/18/2024,,,,,,
DWR1,BHX8,DWR1->BHX8,3/18/2024 23:59,3/18/2024,20:30,22:00,3/18/2024,22:59,1:30,DETACHED_TRAILER,AZNG,FALSE,Sample1,3/18/2024,,,,,,
DWR1,BHX8,DWR1->BHX8,3/18/2024 23:59,3/18/2024,21:30,23:00,3/18/2024,23:59,1:30,DETACHED_TRAILER,AZNG,FALSE,Sample1,3/18/2024,,,,,,
DWR1,BHX8,DWR1->BHX8,3/19/2024 23:59,3/18/2024,22:30,0:00,3/19/2024,0:59,1:30,DETACHED_TRAILER,AZNG,FALSE,Sample1,3/19/2024,,,,,,
DWR1,BHX8,DWR1->BHX8,3/19/2024 23:59,3/19/2024,19:00,20:30,3/19/2024,21:29,1:30,DETACHED_TRAILER,AZNG,FALSE,Sample1,3/19/2024,,,,,,
DWR1,BHX8,DWR1->BHX8,3/19/2024 23:59,3/19/2024,20:00,21:30,3/19/2024,22:29,1:30,DETACHED_TRAILER,AZNG,FALSE,Sample1,3/19/2024,,,,,,
DWR1,BHX8,DWR1->BHX8,3/19/2024 23:59,3/19/2024,21:00,22:30,3/19/2024,23:29,1:30,DETACHED_TRAILER,AZNG,FALSE,Sample1,3/19/2024,,,,,,
DWR1,BHX8,DWR1->BHX8,3/19/2024 23:59,3/19/2024,21:30,23:00,3/19/2024,23:59,1:30,DETACHED_TRAILER,AZNG,FALSE,Sample1,3/19/2024,,,,,,
DWR1,BHX8,DWR1->BHX8,3/20/2024 23:59,3/19/2024,22:30,0:00,3/20/2024,0:59,1:30,DETACHED_TRAILER,AZNG,FALSE,Sample1,3/20/2024,,,,,,
DWR1,BHX8,DWR1->BHX8,3/20/2024 23:59,3/20/2024,19:00,20:30,3/20/2024,21:29,1:30,DETACHED_TRAILER,AZNG,FALSE,Sample1,3/20/2024,,,,,,
DWR1,BHX8,DWR1->BHX8,3/20/2024 23:59,3/20/2024,19:30,21:00,3/20/2024,21:59,1:30,DETACHED_TRAILER,AZNG,FALSE,Sample1,3/20/2024,,,,,,
DWR1,BHX8,DWR1->BHX8,3/20/2024 23:59,3/20/2024,20:30,22:00,3/20/2024,22:59,1:30,DETACHED_TRAILER,AZNG,FALSE,Sample1,3/20/2024,,,,,,
DWR1,BHX8,DWR1->BHX8,3/20/2024 23:59,3/20/2024,21:30,23:00,3/20/2024,23:59,1:30,DETACHED_TRAILER,AZNG,FALSE,Sample1,3/20/2024,,,,,,
DWR1,BHX8,DWR1->BHX8,3/21/2024 23:59,3/20/2024,22:30,0:00,3/21/2024,0:59,1:30,DETACHED_TRAILER,AZNG,FALSE,Sample1,3/21/2024,,,,,,
DWR1,BHX8,DWR1->BHX8,3/21/2024 23:59,3/21/2024,19:00,20:30,3/21/2024,21:29,1:30,DETACHED_TRAILER,AZNG,FALSE,Sample1,3/21/2024,,,,,,
DWR1,BHX8,DWR1->BHX8,3/21/2024 23:59,3/21/2024,20:00,21:30,3/21/2024,22:29,1:30,DETACHED_TRAILER,AZNG,FALSE,Sample1,3/21/2024,,,,,,
DWR1,BHX8,DWR1->BHX8,3/21/2024 23:59,3/21/2024,21:00,22:30,3/21/2024,23:29,1:30,DETACHED_TRAILER,AZNG,FALSE,Sample1,3/21/2024,,,,,,
DWR1,BHX8,DWR1->BHX8,3/21/2024 23:59,3/21/2024,21:30,23:00,3/21/2024,23:59,1:30,DETACHED_TRAILER,AZNG,FALSE,Sample1,3/21/2024,,,,,,
DWR1,BHX8,DWR1->BHX8,3/22/2024 23:59,3/21/2024,22:30,0:00,3/22/2024,0:59,1:30,DETACHED_TRAILER,AZNG,FALSE,Sample1,3/22/2024,,,,,,
DWR1,BHX8,DWR1->BHX8,3/22/2024 23:59,3/22/2024,19:00,20:30,3/22/2024,21:29,1:30,DETACHED_TRAILER,AZNG,FALSE,Sample1,3/22/2024,,,,,,
DWR1,BHX8,DWR1->BHX8,3/22/2024 23:59,3/22/2024,20:00,21:30,3/22/2024,22:29,1:30,DETACHED_TRAILER,AZNG,FALSE,Sample1,3/22/2024,,,,,,
DWR1,BHX8,DWR1->BHX8,3/22/2024 23:59,3/22/2024,21:00,22:30,3/22/2024,23:29,1:30,DETACHED_TRAILER,AZNG,FALSE,Sample1,3/22/2024,,,,,,
DWR1,BHX8,DWR1->BHX8,3/22/2024 23:59,3/22/2024,22:00,23:30,3/23/2024,0:29,1:30,DETACHED_TRAILER,AZNG,FALSE,Sample1,3/22/2024,,,,,,
DWR1,BHX8,DWR1->BHX8,3/23/2024 23:59,3/22/2024,22:30,0:00,3/23/2024,0:59,1:30,DETACHED_TRAILER,AZNG,FALSE,Sample1,3/23/2024,,,,,,
DWR1,BHX8,DWR1->BHX8,3/23/2024 23:59,3/23/2024,19:00,20:30,3/23/2024,21:29,1:30,DETACHED_TRAILER,AZNG,FALSE,Sample1,3/23/2024,,,,,,
DWR1,BHX8,DWR1->BHX8,3/23/2024 23:59,3/23/2024,19:30,21:00,3/23/2024,21:59,1:30,DETACHED_TRAILER,AZNG,FALSE,Sample1,3/23/2024,,,,,,
DWR1,BHX8,DWR1->BHX8,3/23/2024 23:59,3/23/2024,20:30,22:00,3/23/2024,22:59,1:30,DETACHED_TRAILER,AZNG,FALSE,Sample1,3/23/2024,,,,,,
DWR1,BHX8,DWR1->BHX8,3/23/2024 23:59,3/23/2024,21:30,23:00,3/23/2024,23:59,1:30,DETACHED_TRAILER,AZNG,FALSE,Sample1,3/23/2024,,,,,,
DWR1,BHX8,DWR1->BHX8,3/24/2024 23:59,3/23/2024,22:30,0:00,3/24/2024,0:59,1:30,DETACHED_TRAILER,AZNG,FALSE,Sample1,3/24/2024,,,,,,
DWR1,BHX8,DWR1->BHX8,3/24/2024 23:59,3/24/2024,19:00,20:30,3/24/2024,21:29,1:30,DETACHED_TRAILER,AZNG,FALSE,Sample1,3/24/2024,,,,,,
DWR1,BHX8,DWR1->BHX8,3/24/2024 23:59,3/24/2024,20:00,21:30,3/24/2024,22:29,1:30,DETACHED_TRAILER,AZNG,FALSE,Sample1,3/24/2024,,,,,,
DWR1,BHX8,DWR1->BHX8,3/24/2024 23:59,3/24/2024,20:30,22:00,3/24/2024,22:59,1:30,DETACHED_TRAILER,AZNG,FALSE,Sample1,3/24/2024,,,,,,
DWR1,BHX8,DWR1->BHX8,3/24/2024 23:59,3/24/2024,21:30,23:00,3/24/2024,23:59,1:30,DETACHED_TRAILER,AZNG,FALSE,Sample1,3/24/2024,,,,,,
DXW3,DSA6,DXW3->DSA6,3/18/2024 23:59,3/18/2024,13:00,14:30,3/18/2024,21:43,1:30,DETACHED_TRAILER,AZNG,FALSE,Sample1,3/18/2024,,,,,,
DXW3,DSA6,DXW3->DSA6,3/18/2024 23:59,3/18/2024,19:00,20:30,3/19/2024,3:43,1:30,DETACHED_TRAILER,AZNG,FALSE,Sample1,3/18/2024,,,,,,
DXW3,DSA6,DXW3->DSA6,3/19/2024 23:59,3/19/2024,1:00,2:30,3/19/2024,9:43,1:30,DETACHED_TRAILER,AZNG,FALSE,Sample1,3/19/2024,,,,,,
DXW3,DSA6,DXW3->DSA6,3/19/2024 23:59,3/19/2024,13:00,14:30,3/19/2024,21:43,1:30,DETACHED_TRAILER,AZNG,FALSE,Sample1,3/19/2024,,,,,,
DXW3,DSA6,DXW3->DSA6,3/19/2024 23:59,3/19/2024,19:00,20:30,3/20/2024,3:43,1:30,DETACHED_TRAILER,AZNG,FALSE,Sample1,3/19/2024,,,,,,
DXW3,DSA6,DXW3->DSA6,3/20/2024 23:59,3/20/2024,1:00,2:30,3/20/2024,9:43,1:30,DETACHED_TRAILER,AZNG,FALSE,Sample1,3/20/2024,,,,,,
DXW3,DSA6,DXW3->DSA6,3/20/2024 23:59,3/20/2024,13:00,14:30,3/20/2024,21:43,1:30,DETACHED_TRAILER,AZNG,FALSE,Sample1,3/20/2024,,,,,,
DXW3,DSA6,DXW3->DSA6,3/20/2024 23:59,3/20/2024,19:00,20:30,3/21/2024,3:43,1:30,DETACHED_TRAILER,AZNG,FALSE,Sample1,3/20/2024,,,,,,
DXW3,DSA6,DXW3->DSA6,3/21/2024 23:59,3/21/2024,1:00,2:30,3/21/2024,9:43,1:30,DETACHED_TRAILER,AZNG,FALSE,Sample1,3/21/2024,,,,,,
DXW3,DSA6,DXW3->DSA6,3/21/2024 23:59,3/21/2024,13:00,14:30,3/21/2024,21:43,1:30,DETACHED_TRAILER,AZNG,FALSE,Sample1,3/21/2024,,,,,,
DXW3,DSA6,DXW3->DSA6,3/21/2024 23:59,3/21/2024,19:00,20:30,3/22/2024,3:43,1:30,DETACHED_TRAILER,AZNG,FALSE,Sample1,3/21/2024,,,,,,
DXW3,DSA6,DXW3->DSA6,3/22/2024 23:59,3/22/2024,1:00,2:30,3/22/2024,9:43,1:30,DETACHED_TRAILER,AZNG,FALSE,Sample1,3/22/2024,,,,,,
DXW3,DSA6,DXW3->DSA6,3/22/2024 23:59,3/22/2024,13:00,14:30,3/22/2024,21:43,1:30,DETACHED_TRAILER,AZNG,FALSE,Sample1,3/22/2024,,,,,,
DXW3,DSA6,DXW3->DSA6,3/22/2024 23:59,3/22/2024,19:00,20:30,3/23/2024,3:43,1:30,DETACHED_TRAILER,AZNG,FALSE,Sample1,3/22/2024,,,,,,
DXW3,DSA6,DXW3->DSA6,3/23/2024 23:59,3/23/2024,1:00,2:30,3/23/2024,9:43,1:30,DETACHED_TRAILER,AZNG,FALSE,Sample1,3/23/2024,,,,,,
DXW3,DSA6,DXW3->DSA6,3/23/2024 23:59,3/23/2024,13:00,14:30,3/23/2024,21:43,1:30,DETACHED_TRAILER,AZNG,FALSE,Sample1,3/23/2024,,,,,,
DXW3,DSA6,DXW3->DSA6,3/23/2024 23:59,3/23/2024,19:00,20:30,3/24/2024,3:43,1:30,DETACHED_TRAILER,AZNG,FALSE,Sample1,3/23/2024,,,,,,
DXW3,DSA6,DXW3->DSA6,3/24/2024 23:59,3/24/2024,1:00,2:30,3/24/2024,9:43,1:30,DETACHED_TRAILER,AZNG,FALSE,Sample1,3/24/2024,,,,,,
DXW3,DSA6,DXW3->DSA6,3/24/2024 23:59,3/24/2024,13:00,14:30,3/24/2024,21:43,1:30,DETACHED_TRAILER,AZNG,FALSE,Sample1,3/24/2024,,,,,,
DPE2,EUK5,DPE2->EUK5,3/18/2024 23:59,3/18/2024,0:30,2:00,3/18/2024,2:37,1:30,DETACHED_TRAILER,AZNG,FALSE,Sample1,3/18/2024,,,,,,
DPE2,EUK5,DPE2->EUK5,3/18/2024 23:59,3/18/2024,1:30,3:00,3/18/2024,3:37,1:30,DETACHED_TRAILER,AZNG,FALSE,Sample1,3/18/2024,,,,,,
DPE2,EUK5,DPE2->EUK5,3/19/2024 23:59,3/19/2024,1:00,2:30,3/19/2024,3:07,1:30,DETACHED_TRAILER,AZNG,FALSE,Sample1,3/19/2024,,,,,,
DPE2,EUK5,DPE2->EUK5,3/19/2024 23:59,3/19/2024,1:30,3:00,3/19/2024,3:37,1:30,DETACHED_TRAILER,AZNG,FALSE,Sample1,3/19/2024,,,,,,
DPE2,EUK5,DPE2->EUK5,3/21/2024 23:59,3/21/2024,1:00,2:30,3/21/2024,3:07,1:30,DETACHED_TRAILER,AZNG,FALSE,Sample1,3/21/2024,,,,,,
DPE2,EUK5,DPE2->EUK5,3/22/2024 23:59,3/22/2024,0:30,2:00,3/22/2024,2:37,1:30,DETACHED_TRAILER,AZNG,FALSE,Sample1,3/22/2024,,,,,,
DPE2,EUK5,DPE2->EUK5,3/22/2024 23:59,3/22/2024,1:30,3:00,3/22/2024,3:37,1:30,DETACHED_TRAILER,AZNG,FALSE,Sample1,3/22/2024,,,,,,
DPE2,EUK5,DPE2->EUK5,3/23/2024 23:59,3/23/2024,0:30,2:00,3/23/2024,2:37,1:30,DETACHED_TRAILER,AZNG,FALSE,Sample1,3/23/2024,,,,,,
DOX2,BHX3,DOX2->BHX3,3/19/2024 23:59,3/19/2024,0:30,2:00,3/19/2024,2:58,1:30,DETACHED_TRAILER,AZNG,FALSE,Sample1,3/19/2024,,,,,,
DOX2,BHX3,DOX2->BHX3,3/20/2024 23:59,3/20/2024,3:00,4:30,3/20/2024,5:28,1:30,DETACHED_TRAILER,AZNG,FALSE,Sample1,3/20/2024,,,,,,
DOX2,BHX3,DOX2->BHX3,3/20/2024 23:59,3/20/2024,3:30,5:00,3/20/2024,5:58,1:30,DETACHED_TRAILER,AZNG,FALSE,Sample1,3/20/2024,,,,,,
DOX2,BHX3,DOX2->BHX3,3/21/2024 23:59,3/21/2024,0:30,2:00,3/21/2024,2:58,1:30,DETACHED_TRAILER,AZNG,FALSE,Sample1,3/21/2024,,,,,,
DOX2,BHX3,DOX2->BHX3,3/21/2024 23:59,3/21/2024,19:00,20:30,3/21/2024,21:28,1:30,DETACHED_TRAILER,AZNG,FALSE,Sample1,3/21/2024,,,,,,
DOX2,BHX3,DOX2->BHX3,3/22/2024 23:59,3/21/2024,23:00,0:30,3/22/2024,1:28,1:30,DETACHED_TRAILER,AZNG,FALSE,Sample1,3/22/2024,,,,,,
DOX2,BHX3,DOX2->BHX3,3/22/2024 23:59,3/22/2024,3:00,4:30,3/22/2024,5:28,1:30,DETACHED_TRAILER,AZNG,FALSE,Sample1,3/22/2024,,,,,,
DOX2,BHX3,DOX2->BHX3,3/23/2024 23:59,3/22/2024,22:30,0:00,3/23/2024,0:58,1:30,DETACHED_TRAILER,AZNG,FALSE,Sample1,3/23/2024,,,,,,
DOX2,BHX3,DOX2->BHX3,3/23/2024 23:59,3/23/2024,3:00,4:30,3/23/2024,5:28,1:30,DETACHED_TRAILER,AZNG,FALSE,Sample1,3/23/2024,,,,,,
DLU2,EMA4,DLU2->EMA4,3/20/2024 23:59,3/20/2024,6:00,7:30,3/20/2024,9:44,1:30,DETACHED_TRAILER,AZNG,FALSE,Sample1,3/20/2024,,,,,,
DLU2,EMA4,DLU2->EMA4,3/20/2024 23:59,3/20/2024,6:30,8:00,3/20/2024,10:14,1:30,DETACHED_TRAILER,AZNG,FALSE,Sample1,3/20/2024,,,,,,
DLU2,EMA4,DLU2->EMA4,3/24/2024 23:59,3/24/2024,5:30,7:00,3/24/2024,9:14,1:30,DETACHED_TRAILER,AZNG,FALSE,Sample1,3/24/2024,,,,,,
DDN1,DSA6,DDN1->DSA6,3/19/2024 23:59,3/19/2024,2:00,3:30,3/19/2024,4:49,1:30,DETACHED_TRAILER,AZNG,FALSE,Sample1,3/19/2024,,,,,,
DDN1,DSA6,DDN1->DSA6,3/20/2024 23:59,3/20/2024,1:00,2:30,3/20/2024,3:49,1:30,DETACHED_TRAILER,AZNG,FALSE,Sample1,3/20/2024,,,,,,
DDN1,DSA6,DDN1->DSA6,3/20/2024 23:59,3/20/2024,1:30,3:00,3/20/2024,4:19,1:30,DETACHED_TRAILER,AZNG,FALSE,Sample1,3/20/2024,,,,,,
DDN1,DSA6,DDN1->DSA6,3/20/2024 23:59,3/20/2024,2:00,3:30,3/20/2024,4:49,1:30,DETACHED_TRAILER,AZNG,FALSE,Sample1,3/20/2024,,,,,,
DDN1,DSA6,DDN1->DSA6,3/20/2024 23:59,3/20/2024,5:30,7:00,3/20/2024,8:19,1:30,DETACHED_TRAILER,AZNG,FALSE,Sample1,3/20/2024,,,,,,
DDN1,DSA6,DDN1->DSA6,3/20/2024 23:59,3/20/2024,6:00,7:30,3/20/2024,8:49,1:30,DETACHED_TRAILER,AZNG,FALSE,Sample1,3/20/2024,,,,,,
DDN1,DSA6,DDN1->DSA6,3/20/2024 23:59,3/20/2024,6:30,8:00,3/20/2024,9:19,1:30,DETACHED_TRAILER,AZNG,FALSE,Sample1,3/20/2024,,,,,,
DDN1,DSA6,DDN1->DSA6,3/21/2024 23:59,3/21/2024,1:00,2:30,3/21/2024,3:49,1:30,DETACHED_TRAILER,AZNG,FALSE,Sample1,3/21/2024,,,,,,
DDN1,DSA6,DDN1->DSA6,3/21/2024 23:59,3/21/2024,1:30,3:00,3/21/2024,4:19,1:30,DETACHED_TRAILER,AZNG,FALSE,Sample1,3/21/2024,,,,,,
DDN1,DSA6,DDN1->DSA6,3/21/2024 23:59,3/21/2024,2:00,3:30,3/21/2024,4:49,1:30,DETACHED_TRAILER,AZNG,FALSE,Sample1,3/21/2024,,,,,,
DDN1,DSA6,DDN1->DSA6,3/21/2024 23:59,3/21/2024,5:30,7:00,3/21/2024,8:19,1:30,DETACHED_TRAILER,AZNG,FALSE,Sample1,3/21/2024,,,,,,
DDN1,DSA6,DDN1->DSA6,3/21/2024 23:59,3/21/2024,6:00,7:30,3/21/2024,8:49,1:30,DETACHED_TRAILER,AZNG,FALSE,Sample1,3/21/2024,,,,,,
DDN1,DSA6,DDN1->DSA6,3/21/2024 23:59,3/21/2024,6:30,8:00,3/21/2024,9:19,1:30,DETACHED_TRAILER,AZNG,FALSE,Sample1,3/21/2024,,,,,,
DDN1,DSA6,DDN1->DSA6,3/22/2024 23:59,3/22/2024,1:00,2:30,3/22/2024,3:49,1:30,DETACHED_TRAILER,AZNG,FALSE,Sample1,3/22/2024,,,,,,
DDN1,DSA6,DDN1->DSA6,3/22/2024 23:59,3/22/2024,2:00,3:30,3/22/2024,4:49,1:30,DETACHED_TRAILER,AZNG,FALSE,Sample1,3/22/2024,,,,,,
DDN1,DSA6,DDN1->DSA6,3/22/2024 23:59,3/22/2024,5:30,7:00,3/22/2024,8:19,1:30,DETACHED_TRAILER,AZNG,FALSE,Sample1,3/22/2024,,,,,,
DDN1,DSA6,DDN1->DSA6,3/22/2024 23:59,3/22/2024,6:00,7:30,3/22/2024,8:49,1:30,DETACHED_TRAILER,AZNG,FALSE,Sample1,3/22/2024,,,,,,
DDN1,DSA6,DDN1->DSA6,3/22/2024 23:59,3/22/2024,6:30,8:00,3/22/2024,9:19,1:30,DETACHED_TRAILER,AZNG,FALSE,Sample1,3/22/2024,,,,,,
DDN1,DSA6,DDN1->DSA6,3/23/2024 23:59,3/23/2024,1:00,2:30,3/23/2024,3:49,1:30,DETACHED_TRAILER,AZNG,FALSE,Sample1,3/23/2024,,,,,,
DDN1,DSA6,DDN1->DSA6,3/23/2024 23:59,3/23/2024,1:30,3:00,3/23/2024,4:19,1:30,DETACHED_TRAILER,AZNG,FALSE,Sample1,3/23/2024,,,,,,
DDN1,DSA6,DDN1->DSA6,3/23/2024 23:59,3/23/2024,2:00,3:30,3/23/2024,4:49,1:30,DETACHED_TRAILER,AZNG,FALSE,Sample1,3/23/2024,,,,,,
DDN1,DSA6,DDN1->DSA6,3/23/2024 23:59,3/23/2024,5:30,7:00,3/23/2024,8:19,1:30,DETACHED_TRAILER,AZNG,FALSE,Sample1,3/23/2024,,,,,,
DDN1,DSA6,DDN1->DSA6,3/23/2024 23:59,3/23/2024,6:00,7:30,3/23/2024,8:49,1:30,DETACHED_TRAILER,AZNG,FALSE,Sample1,3/23/2024,,,,,,
DDN1,DSA6,DDN1->DSA6,3/23/2024 23:59,3/23/2024,6:30,8:00,3/23/2024,9:19,1:30,DETACHED_TRAILER,AZNG,FALSE,Sample1,3/23/2024,,,,,,
DDN1,DSA6,DDN1->DSA6,3/24/2024 23:59,3/24/2024,1:00,2:30,3/24/2024,3:49,1:30,DETACHED_TRAILER,AZNG,FALSE,Sample1,3/24/2024,,,,,,
DDN1,DSA6,DDN1->DSA6,3/24/2024 23:59,3/24/2024,1:30,3:00,3/24/2024,4:19,1:30,DETACHED_TRAILER,AZNG,FALSE,Sample1,3/24/2024,,,,,,
